0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,22.28125,2.936641093992751,0.7182692639465086,0.434,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.28125,2.891321120632297,0.7179502844746177,0.55,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.90625,2.949629689102456,0.7106846844451592,0.393,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.8125,2.9247857906519603,0.7332721346395469,0.177,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.46875,2.8872953447683383,0.7268032021805468,0.309,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.640625,2.9709105863547682,0.7121885879798144,0.144,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.84375,2.9652135354466136,0.7201085397259954,0.204,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,20.71875,2.8696815852785784,0.7287193785029837,0.318,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,21.5,2.95120537479246,0.7130547352080925,0.149,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,22.46875,2.9322273444930516,0.6934375302993789,0.192,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,22.15625,2.9002443576663848,0.7031045946851558,0.32,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.044396252611156276,22.524423598506853,22.34375,2.927040394340109,0.7043367817346742,0.171,3.0,0.25,0.0,0.0,0.0,0.0,33.0,0.25,34.0,0.5,0.0,0.0,4.8497839769227244
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,44.125,2.9100933417100294,0.4839115597328726,0.044,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,42.0,2.1074915750784156,0.5444762190204903,0.1,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,42.8,1.602710184675421,0.6672027239972935,0.202,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,42.725,2.1964621236383643,0.5705213332801844,0.06,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,44.4375,2.887744628343648,0.5081050646973708,0.046,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,39.5,2.161434497649662,0.6365952688967237,0.118,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,42.75,1.5941830357643076,0.6082314205795084,0.204,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,42.2625,2.1545299584385007,0.5634027704719728,0.06,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,48.25,2.9734554692875395,0.4720782937831064,0.046,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,40.0,2.256509216777828,0.6959364936925309,0.094,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
0,0,0,0,0,0,1,0,0.08264276463855569,12.10027283542092,42.8,1.6030077116753731,0.6331431519092378,0.193,3.0,0.05555555555555555,56.0,0.1111111111111111,0.0,0.0,5.0,0.2777777777777778,8.0,0.5555555555555556,0.0,0.0,5.45914447574754
