2883.126221,1,1500,0,0,0,0,0,0,1,0,0.044396253,22.5244236,22.28125,2.936641094,0.718269264,0.434,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,9,1500,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.28125,2.891321121,0.717950284,0.55,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,4,1500,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.90625,2.949629689,0.710684684,0.393,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,1,1200,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.8125,2.924785791,0.733272135,0.177,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,9,1200,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.46875,2.887295345,0.726803202,0.309,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,4,1200,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.640625,2.970910586,0.712188588,0.144,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,1,900,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.84375,2.965213535,0.72010854,0.204,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,9,900,0,0,0,0,0,0,1,0,0.044396253,22.5244236,20.71875,2.869681585,0.728719379,0.318,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,4,900,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.5,2.951205375,0.713054735,0.149,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,1,600,0,0,0,0,0,0,1,0,0.044396253,22.5244236,22.46875,2.932227344,0.69343753,0.192,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,9,600,0,0,0,0,0,0,1,0,0.044396253,22.5244236,22.15625,2.900244358,0.703104595,0.32,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
2883.126221,4,600,0,0,0,0,0,0,1,0,0.044396253,22.5244236,22.34375,2.927040394,0.704336782,0.171,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
1742.076823,4,1500,0,0,0,0,0,0,1,0,0.082642765,12.10027284,44.125,2.910093342,0.48391156,0.044,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,1,1500,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42,2.107491575,0.544476219,0.1,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,9,1500,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.8,1.602710185,0.667202724,0.202,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,1500,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.725,2.196462124,0.570521333,0.06,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,1200,0,0,0,0,0,0,1,0,0.082642765,12.10027284,44.4375,2.887744628,0.508105065,0.046,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,1,1200,0,0,0,0,0,0,1,0,0.082642765,12.10027284,39.5,2.161434498,0.636595269,0.118,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,9,1200,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.75,1.594183036,0.608231421,0.204,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,1200,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.2625,2.154529958,0.56340277,0.06,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,900,0,0,0,0,0,0,1,0,0.082642765,12.10027284,48.25,2.973455469,0.472078294,0.046,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,1,900,0,0,0,0,0,0,1,0,0.082642765,12.10027284,40,2.256509217,0.695936494,0.094,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,9,900,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.8,1.603007712,0.633143152,0.193,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,900,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.35,2.190501591,0.592525726,0.063,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,600,0,0,0,0,0,0,1,0,0.082642765,12.10027284,46.5,2.963948867,0.481737832,0.048,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,1,600,0,0,0,0,0,0,1,0,0.082642765,12.10027284,40.5,2.122826887,0.519174198,0.096,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,9,600,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.675,1.599794991,0.63443182,0.201,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1742.076823,4,600,0,0,0,0,0,0,1,0,0.082642765,12.10027284,42.3125,2.179674939,0.571450836,0.07,3,0.055555556,56,0.111111111,0,0,5,0.277777778,8,0.555555556,0,0,5.459144476
1476.9398,1,1500,0,0,0,0,0,0,1,0,0.077739315,12.86350421,39.92307692,2.307263246,0.633918144,0.415,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,9,1500,0,0,0,0,0,0,1,0,0.077739315,12.86350421,40.3125,1.464154571,0.885838466,0.612,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,1500,0,0,0,0,0,0,1,0,0.077739315,12.86350421,40.58108108,2.338983164,0.605757036,0.489,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,1200,0,0,0,0,0,0,1,0,0.077739315,12.86350421,39.96153846,2.318877099,0.601358114,0.453,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,9,1200,0,0,0,0,0,0,1,0,0.077739315,12.86350421,41.625,1.466986639,0.942177097,0.663,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,1200,0,0,0,0,0,0,1,0,0.077739315,12.86350421,39.93243243,2.334156785,0.6141604,0.508,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,900,0,0,0,0,0,0,1,0,0.077739315,12.86350421,40.61538462,2.228038639,0.638306446,0.384,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,9,900,0,0,0,0,0,0,1,0,0.077739315,12.86350421,40.375,1.451022689,0.872013974,0.596,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,900,0,0,0,0,0,0,1,0,0.077739315,12.86350421,40.10810811,2.333893474,0.589990312,0.472,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,600,0,0,0,0,0,0,1,0,0.077739315,12.86350421,39.69230769,2.215412162,0.661074203,0.438,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,9,600,0,0,0,0,0,0,1,0,0.077739315,12.86350421,41.625,1.435751027,0.946131961,0.622,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1476.9398,1,600,0,0,0,0,0,0,1,0,0.077739315,12.86350421,40.35135135,2.322581779,0.589316181,0.516,3,0.224137931,0,0,0,0,5,0.137931034,9,0.637931034,0,0,6.97264987
1487.710787,1,1500,0,0,0,0,0,0,1,0,0.07528345,13.28313203,37.925,2.490245954,0.731912107,0.378,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,1500,0,0,0,0,0,0,1,0,0.07528345,13.28313203,39.75,2.934011234,0.67558218,0.398,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,9,1500,0,0,0,0,0,0,1,0,0.07528345,13.28313203,41.16666667,2.06343278,0.965150344,0.505,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,1200,0,0,0,0,0,0,1,0,0.07528345,13.28313203,38.1375,2.499440766,0.731853602,0.355,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,1200,0,0,0,0,0,0,1,0,0.07528345,13.28313203,41,2.920197176,0.685941255,0.398,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,9,1200,0,0,0,0,0,0,1,0,0.07528345,13.28313203,41.375,2.031620926,1.064912735,0.483,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,900,0,0,0,0,0,0,1,0,0.07528345,13.28313203,38.175,2.503888375,0.751548246,0.342,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,900,0,0,0,0,0,0,1,0,0.07528345,13.28313203,38.625,3.002360543,0.709097279,0.342,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,9,900,0,0,0,0,0,0,1,0,0.07528345,13.28313203,41.29166667,2.01239242,1.185437007,0.411,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,600,0,0,0,0,0,0,1,0,0.07528345,13.28313203,38.2125,2.509100428,0.766205433,0.343,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,1,600,0,0,0,0,0,0,1,0,0.07528345,13.28313203,39.25,3.044960755,0.732784897,0.343,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1487.710787,9,600,0,0,0,0,0,0,1,0,0.07528345,13.28313203,41.70833333,2.00711115,1.218712325,0.438,3,0.714285714,0,0,0,0,7,0.214285714,35,0.071428571,0,0,3.883380844
1147.420751,1,1500,0,0,0,0,0,0,1,0,0.088915921,11.24657974,45.13636364,2.30092619,0.632799038,0.014,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,4,1500,0,0,0,0,0,0,1,0,0.088915921,11.24657974,44.41176471,2.527019339,0.597596809,0.006,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,9,1500,0,0,0,0,0,0,1,0,0.088915921,11.24657974,46.14285714,1.671055057,0.73716202,0.092,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,4,1500,0,0,0,0,0,0,1,0,0.088915921,11.24657974,45.59183673,2.200376279,0.633560386,0.002,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,1,1200,0,0,0,0,0,0,1,0,0.088915921,11.24657974,45.22727273,2.239714978,0.617449576,0.01,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,4,1200,0,0,0,0,0,0,1,0,0.088915921,11.24657974,44.70588235,2.543418605,0.60383096,0.002,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,9,1200,0,0,0,0,0,0,1,0,0.088915921,11.24657974,46.21428571,1.65754638,0.701260361,0.1,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,4,1200,0,0,0,0,0,0,1,0,0.088915921,11.24657974,45.67346939,2.173842925,0.619639897,0.002,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,1,900,0,0,0,0,0,0,1,0,0.088915921,11.24657974,44.72727273,2.266859108,0.625337352,0.014,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,4,900,0,0,0,0,0,0,1,0,0.088915921,11.24657974,44.82352941,2.544517965,0.595064225,0.005,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
1147.420751,9,900,0,0,0,0,0,0,1,0,0.088915921,11.24657974,45.78571429,1.673076575,0.743327024,0.101,3,0.215686275,20,0.166666667,0,0,5,0.137254902,8,0.480392157,0,0,4.925746765
