-0.240745723,0.634293556,1.064888716,-0.552679181,1.865130186,-0.122995056,1.936928988,-0.792092562,-0.39669019,-0.531505644,-0.671741843,1.975306869,2.132973194,-1.07546401,0.989575565,-0.417888403,0.214422807,-0.414015293,0.495942503,-0.139627352,-0.376805186,-0.172149643,-0.030893626,0.144756943,-0.05238378,-2.02747941,-0.186122119,-1.118591785,0.105412692,-0.229891032,0.425135344,1.538767695,0.795875847,1.590893507,0.238588765,-0.205667764,-0.208337173,-0.558284044,0.811859608,0.129798681,0.459524184,0.307875514,-0.361389428,0.550424695,0.790592432,1.44497323,-0.656944036,-0.316832513,0.926588416,-1.833468795,2883.126221,1,1500,0,0,0,0,0,0,1,0,0.044396253,22.5244236,22.28125,2.936641094,0.718269264,0.434,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
-0.019967895,-0.326366127,-1.291155577,0.311295658,-0.339909673,0.32201013,-0.155950248,1.328255057,1.796415448,-0.332212925,-0.629356146,0.556462944,0.880132079,2.634789228,0.137521207,1.159986973,-1.521405578,-0.843963385,-1.093836427,-1.999649405,-0.018032812,0.388565391,-0.259559125,-0.079670116,0.399898261,-0.324008048,-0.063559368,-0.671381772,0.44130373,-0.324050039,1.098556399,-1.20083952,1.676802278,-1.503476858,0.288925231,0.082400709,0.149861187,-1.608602285,-1.546553969,0.498774499,-1.110511065,2.086022139,0.123747453,0.001998137,1.397779942,0.735546768,-0.748277903,0.342963755,1.554546714,1.725059628,2883.126221,9,1500,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.28125,2.891321121,0.717950284,0.55,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
0.426198363,0.201057419,0.534797549,1.543724895,-0.588831544,-0.18948409,-0.533904016,0.11356236,0.404547125,1.767154336,0.055479176,0.009624318,-0.069198385,0.465468079,-1.413438916,-0.32294035,0.292915106,-0.304969519,0.273751408,-0.784680843,0.942027211,1.621423721,-0.183409035,1.103601456,-2.550329685,-1.388281107,1.354762673,0.318639576,-0.327858359,0.357230514,1.218170762,0.06043141,-0.052196179,0.694496274,0.36936605,0.564928055,1.272926569,0.855689704,-0.818609416,1.598730087,-0.93495965,0.43788588,-0.985971272,2.004994154,0.84359777,0.83338064,1.061597705,1.450166821,0.550533295,1.229871035,2883.126221,4,1500,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.90625,2.949629689,0.710684684,0.393,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
0.435976326,-0.61197722,-1.086737037,-1.104365349,-1.810586452,0.259852618,-0.259029776,-1.460404873,-0.546176374,1.190910101,-1.19965601,-0.55184412,0.129431009,0.23530142,-0.042913262,0.113064945,1.351759195,-1.434395075,0.845188022,-0.670223415,-0.643107533,0.703546584,-2.092211008,-0.219322443,1.754890203,1.948620558,0.230166823,0.892491817,-0.764579356,0.106763646,0.319765985,-0.278645188,-1.787026644,0.841737032,-0.240381077,0.252356172,1.316122413,-0.809433877,0.491066158,-1.552488565,-0.645281076,-0.371902674,0.593859613,-0.324215829,-0.363428146,1.662424922,0.73036921,-0.416825593,-1.107266545,0.274066001,2883.126221,1,1200,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.8125,2.924785791,0.733272135,0.177,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
0.674541593,-0.982443869,-0.1452557,-0.241448,-0.871900022,1.116728783,-2.07328105,-0.722835302,-0.977011859,-2.016592503,1.064393997,1.06509006,-0.094330579,0.381686628,0.675187409,-0.504863143,-1.148534298,0.115082443,-0.494853795,0.550649822,-1.917059779,-1.266232729,1.410059094,0.206257284,-0.959489405,0.903689265,-0.541358352,-0.183235258,-0.150597662,0.028069215,0.923778951,-0.16790323,-0.463801086,-1.41315639,1.527007937,-0.71053642,-1.666030645,1.521636128,1.87727797,-0.999833226,0.654534519,-0.286448181,-0.209817737,-0.230763599,0.460632145,-0.155311227,0.443180501,0.517879069,-0.487771928,-0.085755005,2883.126221,9,1200,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.46875,2.887295345,0.726803202,0.309,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
-0.693860054,0.480674893,-0.023551878,-1.296276927,-0.42656514,-0.604058206,0.500184417,0.509187102,0.740200937,0.539194703,1.201529503,-1.375472307,0.254529268,-1.426464796,0.330481231,0.635166883,-0.276522309,0.659145713,1.900794268,1.633686066,1.19912374,-0.360885769,-1.119239807,-0.250986427,-0.04142243,0.383382142,1.708117723,1.494845271,-0.203129902,0.119415075,0.432353854,-0.533278465,0.510890186,-0.152474403,-1.646486998,0.558025897,-0.227567762,0.945221841,-0.16023311,1.307632804,1.26973629,0.832377195,-0.670348644,0.076394729,-0.113040902,-0.145379722,-0.270588726,0.962347388,1.147433877,0.118567415,2883.126221,4,1200,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.640625,2.970910586,0.712188588,0.144,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
-0.33317855,0.583211541,0.854426444,-0.340549588,0.377682626,-0.073418997,-1.638129473,-0.873832881,0.391627699,-1.198139071,-1.166365743,-0.230836168,-0.149868518,-1.730151057,1.257884264,-1.181078911,1.30466032,1.359280467,-1.439192891,3.266355991,-0.61088872,0.439265698,0.38981083,-0.258945853,0.674990892,0.383763343,-1.398784399,-1.081576586,-0.015273975,0.871152401,-1.304934978,-1.015616655,1.511337042,-1.150851727,0.667831957,0.477062196,-0.432403564,-1.112055421,-1.905071616,0.562112689,0.879296303,-1.582654119,-0.887941957,-0.355860323,0.618061364,-0.555377662,-0.718765259,1.061614037,-0.074809991,0.338346124,2883.126221,1,900,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.84375,2.965213535,0.72010854,0.204,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
0.377003551,-1.690198779,0.787945092,0.018745003,0.795905828,0.739453435,0.020381715,-0.345371187,0.146637022,-0.289506525,0.251831591,-0.718989193,-1.413031459,0.102992848,1.636124134,-0.858078718,0.067134731,-1.209379196,0.332098454,0.525630832,0.941050947,-0.471210212,-1.001868606,-1.24390924,1.996630311,-0.880654871,-0.085965648,0.702102304,0.267495513,1.639910936,-1.132945299,-0.991422772,0.887141287,-3.084700823,0.483116359,0.097390905,1.828960776,0.551260531,0.003704234,2.243850231,-0.055885546,-0.309392095,-1.048626781,-1.50876081,1.065570354,-0.237519428,-1.338932514,0.335009128,1.582352281,0.653239191,2883.126221,9,900,0,0,0,0,0,0,1,0,0.044396253,22.5244236,20.71875,2.869681585,0.728719379,0.318,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
0.304279625,0.047243908,-0.037399709,-0.739253879,1.475416064,0.060236584,-1.040879965,-0.156791672,0.358088195,1.411046624,0.867672265,-2.759253025,0.422529072,-1.409771562,-0.605685949,-0.935921967,0.685765266,-0.590826452,-2.142702818,-1.010532975,1.532250762,-1.463258862,-0.810334086,-0.810692966,0.095037781,-0.442965209,0.055748511,1.557514906,-0.659401834,-1.147168994,-0.922639728,-0.232527375,-1.659613013,0.838636637,-0.877934277,-0.316313595,0.51841557,-0.716940284,1.127684355,-0.086643986,0.01378062,1.281615376,-0.578823328,-2.140270948,0.96281749,0.079378948,-1.160357714,1.768013239,1.80168438,-0.460666984,2883.126221,4,900,0,0,0,0,0,0,1,0,0.044396253,22.5244236,21.5,2.951205375,0.713054735,0.149,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
-0.134296626,1.192056894,-0.052744675,0.439512998,0.501214385,-1.520830512,0.486501038,0.398232669,-1.089202166,-0.547968388,-2.61182642,-0.426289767,0.183009714,0.212790549,-0.374224514,1.568051815,-0.268839747,0.684392035,-0.063811876,1.560195684,1.782582045,-1.438742399,0.089586705,0.652216673,1.748310089,1.365493178,0.24156028,0.061156586,0.911817729,-1.005084038,-0.742242396,1.004093289,-0.84029001,-1.28450942,-0.326051325,0.488770306,1.268579364,-1.13630724,-1.012682557,-1.046429515,1.248190641,1.458279371,-0.142639607,1.222719789,-0.006270848,-0.637747824,-1.362559795,-0.883755088,-0.065142691,-0.581295848,2883.126221,1,600,0,0,0,0,0,0,1,0,0.044396253,22.5244236,22.46875,2.932227344,0.69343753,0.192,3,0.25,0,0,0,0,33,0.25,34,0.5,0,0,4.849783977
