1.44197165,1.658250929,1.874745412,2.089678934,2.300945617,2.507811857,2.710307445,2.909062576,3.105833451,3.302465489,3.49972246,3.697245594,3.894263752,4.090030367,4.283326783,4.47361175,4.662124783,4.850318997,5.038138104,5.224900174,5.411268118,5.598987085,5.788730793,5.979553466,6.170179513,6.360575882,6.55149141,6.742324519,6.931323224,7.117794236,7.303241023,7.48899815,7.675264241,7.862053935,8.049473222,8.238076782,8.428002424,8.618356781,8.807969867,8.996777274,9.185853,9.376780508,9.570979798,9.768892435,9.969255285,10.16968065,10.36832916,10.56572767,10.76293994,10.95976571,11.15577706,11.35119851,11.54598595,11.73996418,11.93331154,12.12583989,12.31797582,12.51049106,12.70340092,12.89615257,13.08842475,13.28101784,13.47512092,13.67030912,13.864356,14.05650174,14.24931287,14.44463813,14.64158611,14.83897139,15.03651729,15.23456857,15.43375715,15.6345447,15.83622454,16.03662891,16.23444801,16.43025225,16.62441315,16.81777706,17.01183981,17.20623502,17.39926325,17.59027436,17.7798263,17.96894692,18.15873012,18.34985858,18.54254958,18.73696036,18.93314216,19.12936292,19.32269076,19.51290026,19.70233579,19.89195666,2883.126221,1,1500
0.313030822,0.400041681,0.487532056,0.577017156,0.669588334,0.765059201,0.862161968,0.959341842,1.055515335,1.150378614,1.244268924,1.337784541,1.431438111,1.525437251,1.619661699,1.713843614,1.80777276,1.901385422,1.99473372,2.087892616,2.180929015,2.273872563,2.366692622,2.459354478,2.551865735,2.644302495,2.736755374,2.82928405,2.921920818,3.014693468,3.107642636,3.200773122,3.294043973,3.387401418,3.480810384,3.574261457,3.667753378,3.761295267,3.854906504,3.948608454,4.042391956,4.136226899,4.230114195,4.324125208,4.418317501,4.512690034,4.607215945,4.701884541,4.796691826,4.891556359,4.986363273,5.081074035,5.175696492,5.270271054,5.364908402,5.459709232,5.55468701,5.649833599,5.745153484,5.840681914,5.936479856,6.032585752,6.128971279,6.225508395,6.322020587,6.41840152,6.51468758,6.610965854,6.707304694,6.803750891,6.900310868,6.996951569,7.093587595,7.190150389,7.286639147,7.383100691,7.479584848,7.576100139,7.672627299,7.769136581,7.865579732,7.961948401,8.058302909,8.154725014,8.251316728,8.348210663,8.445526939,8.543319629,8.641518287,8.739992929,8.838662566,8.937455968,9.03624599,9.134916701,9.233483938,9.332011809,2883.126221,9,1500
0.336956082,0.441409345,0.547923449,0.655201769,0.762459577,0.868972157,0.974014275,1.077069193,1.178013265,1.277091688,1.374752041,1.471435725,1.567503731,1.663176958,1.758518829,1.853557011,1.948323534,2.042840382,2.137094337,2.231036703,2.324656832,2.417998836,2.511141489,2.604197094,2.697269551,2.790394882,2.883561285,2.976786766,3.070098627,3.163511826,3.257014089,3.350509149,3.443858429,3.536979639,3.629861551,3.722510797,3.814930051,3.907137095,3.999190378,4.091166707,4.18312559,4.275064688,4.367006858,4.45907876,4.551387521,4.643887676,4.736457754,4.829039782,4.921652217,5.014324535,5.107107459,5.200128986,5.293546174,5.387407845,5.481632957,5.576117527,5.670776702,5.765486898,5.860123069,5.954721486,6.04944983,6.144382205,6.239482389,6.334616589,6.429639629,6.524571417,6.619587939,6.714839291,6.810386977,6.906259122,7.002468764,7.098970464,7.19567234,7.292502485,7.389445084,7.486515912,7.583688042,7.680869265,7.77797453,7.874996551,7.971935155,8.068825296,8.165711321,8.262540245,8.359261675,8.45594426,8.552766842,8.649875584,8.747297246,8.844929093,8.942684508,9.040559001,9.138553082,9.236684404,9.334979021,9.43338286,2883.126221,4,1500
0.989495135,1.188786661,1.363306388,1.516820734,1.655775986,1.786838871,1.915204769,2.04361642,2.17274377,2.30169633,2.429454732,2.555575897,2.680522226,2.804564454,2.927858831,3.050690782,3.173291749,3.295653537,3.417575729,3.538101637,3.656302299,3.772175443,3.886452228,3.999445592,4.110797756,4.220923368,4.330800033,4.44118988,4.552596129,4.664901674,4.77739094,4.889154898,5.000179878,5.1111017,5.222381511,5.33440409,5.447124323,5.560050589,5.673096244,5.786855496,5.901444757,6.015882697,6.129744426,6.242881067,6.354543854,6.4643887,6.573278608,6.682019301,6.790781318,6.899654092,7.00925678,7.119815186,7.230828196,7.342072398,7.453355525,7.564071044,7.67405447,7.784052659,7.894368079,8.004390349,8.113364026,8.221382944,8.329287489,8.437548572,8.546045782,8.654382404,8.762273638,8.869478023,8.97582909,9.082076371,9.189512224,9.298609217,9.409018101,9.520403001,9.632573926,9.745617041,9.860166961,9.975578716,10.09062561,10.20556053,10.32076578,10.43560287,10.54951879,10.66179952,10.77219958,10.88203116,10.99190475,11.10165113,11.2113636,11.32164583,11.43261764,11.54356217,11.65374944,11.76310462,11.87191766,11.97798217,2883.126221,1,1200
0.305588983,0.380273556,0.455892226,0.531601139,0.606848121,0.681317888,0.754883804,0.827651428,0.899904958,0.972020918,1.044345535,1.117086788,1.190312384,1.263916426,1.337621582,1.411027948,1.483713023,1.555358067,1.625740995,1.694752924,1.762485749,1.829159043,1.894972688,1.960107222,2.024762807,2.089103765,2.153217192,2.217185618,2.281138446,2.345159545,2.409201192,2.473152988,2.536954094,2.600641118,2.664301782,2.728011661,2.791802884,2.855616231,2.919393105,2.983156359,3.046980016,3.110911799,3.174905733,3.238908822,3.30293657,3.366979767,3.430998871,3.494998628,3.558996474,3.623001031,3.686997934,3.750867256,3.81448236,3.87784261,3.94107647,4.004367224,4.067788185,4.131310532,4.194890421,4.258464919,4.32191939,4.385078675,4.44785589,4.510288035,4.57241391,4.63430498,4.69606608,4.757736343,4.819344564,4.880938061,4.942603058,5.004356915,5.066154716,5.128015986,5.190002548,5.252194859,5.31466295,5.377447009,5.440555232,5.50397013,5.567687943,5.631741218,5.696157711,5.760909914,5.825907907,5.891060121,5.956342661,6.02172629,6.08714931,6.152566662,6.217947869,6.283241189,6.348405693,6.413460971,6.478476156,6.542354756,2883.126221,9,1200
0.280904964,0.352602235,0.426190791,0.500679747,0.575337604,0.649669261,0.723398963,0.796382434,0.868636992,0.940246821,1.011321364,1.08196208,1.152187347,1.221958065,1.291126225,1.359537802,1.427152649,1.493844118,1.559403464,1.62375851,1.686958497,1.749139819,1.810491408,1.871264221,1.931727833,1.992100802,2.052604641,2.11345304,2.174742765,2.236380813,2.298184219,2.359953807,2.421530557,2.482793843,2.543732736,2.604379948,2.664737765,2.724926951,2.785064742,2.845113968,2.905034477,2.964874315,3.024769917,3.084794688,3.14485634,3.204850152,3.264730409,3.324348379,3.383600286,3.442524417,3.501255216,3.559814346,3.618082579,3.675996426,3.733564666,3.79084343,3.847877564,3.904737545,3.961583715,4.018594998,4.075707637,4.132790024,4.18987357,4.247062061,4.304356503,4.36168413,4.418955963,4.476133527,4.533180336,4.590098875,4.646826911,4.70339559,4.759994215,4.816695199,4.873462045,4.930247783,4.987154152,5.044233733,5.101460557,5.158930708,5.21669802,5.274609556,5.33257559,5.390596337,5.448664132,5.506680796,5.564589984,5.622441497,5.680319064,5.738385977,5.796744774,5.855390542,5.914240323,5.973113386,6.031857765,6.089339487,2883.126221,4,1200
0.493831043,0.597600401,0.679864035,0.743982963,0.795881838,0.841438588,0.884892449,0.928374478,0.972273869,1.015987264,1.058643778,1.099571821,1.138484158,1.175467456,1.210884975,1.245254861,1.279130089,1.312963566,1.346982905,1.381127987,1.415048606,1.448179507,1.479913024,1.509800222,1.537689391,1.563773802,1.588536178,1.61256435,1.636359806,1.660255243,1.68442316,1.708928468,1.733779828,1.758957402,1.78442124,1.810103353,1.83588909,1.861622711,1.887098332,1.912055578,1.936199074,1.959267055,1.981106256,2.001734961,2.021372096,2.040368946,2.059071544,2.077703083,2.096335791,2.114899841,2.133220371,2.15112189,2.168526895,2.185474247,2.20208417,2.21850416,2.234869925,2.251301526,2.26788966,2.284671697,2.301638052,2.318740965,2.335906008,2.353066883,2.370171703,2.387149055,2.403904284,2.420362731,2.436499891,2.452369385,2.468115493,2.483941118,2.500035694,2.516512392,2.533371871,2.550501252,2.567735135,2.584933546,2.60204125,2.619084885,2.636150446,2.653358972,2.670825987,2.688630796,2.706787375,2.725221318,2.743761854,2.762185028,2.780323022,2.798167211,2.815898855,2.83381145,2.852185179,2.87118042,2.890751947,2.910629702,2883.126221,1,900
0.063337165,0.084715858,0.106274298,0.127220993,0.147091506,0.165738617,0.183278116,0.200006959,0.216307966,0.232552572,0.249018208,0.265833395,0.282957976,0.300200227,0.317262163,0.333799822,0.349487036,0.364069521,0.377402199,0.389466612,0.400364912,0.410295415,0.41951676,0.428305066,0.436913875,0.445544721,0.454327801,0.463315029,0.472488098,0.481776684,0.491080814,0.500294095,0.509324245,0.51810609,0.526605421,0.53481656,0.542756154,0.550454375,0.557945855,0.565261629,0.572422532,0.579437819,0.586307659,0.593025756,0.599584842,0.605982704,0.612223592,0.618318655,0.62428585,0.630146513,0.63592095,0.641625422,0.647270997,0.652863149,0.658401319,0.66387998,0.66929226,0.674632943,0.679899306,0.685091202,0.690211268,0.69526483,0.700259079,0.705202276,0.710101663,0.714961032,0.719779556,0.724551578,0.729267291,0.733914631,0.738482719,0.742965537,0.747364444,0.751689947,0.755961485,0.760204925,0.764449473,0.768724226,0.773053673,0.777452652,0.781925056,0.786464411,0.791054458,0.795668398,0.800271332,0.804828337,0.809311098,0.813700142,0.817986876,0.822176741,0.826288587,0.830348713,0.834384903,0.838420813,0.842468681,0.846527542,2883.126221,9,900
0.067251118,0.091545095,0.117220796,0.143530065,0.169895302,0.195903764,0.22128891,0.245904524,0.269694022,0.292654681,0.314801489,0.336138391,0.356641687,0.376256424,0.394905256,0.41250718,0.428999678,0.444357418,0.458604908,0.471819643,0.484123696,0.495668461,0.506617865,0.517131812,0.527352761,0.537398096,0.54735431,0.557271256,0.567161732,0.577006976,0.586765134,0.59638145,0.605797803,0.614958998,0.623817317,0.632336574,0.640495055,0.648287762,0.655724602,0.66282476,0.669611927,0.676111531,0.68234783,0.688343134,0.694121676,0.699713211,0.7051504,0.710464131,0.715683412,0.720836397,0.72594783,0.731036364,0.736114428,0.7411893,0.746264984,0.751343502,0.756425782,0.761513019,0.766606928,0.771707709,0.776812462,0.781916414,0.787013432,0.792094998,0.797148812,0.802157094,0.807096679,0.811943676,0.816679977,0.82129962,0.825811788,0.830237545,0.834603177,0.838935328,0.843257295,0.847585538,0.851929788,0.856294882,0.860682342,0.865091319,0.869519923,0.873963549,0.878411467,0.882846158,0.887247344,0.891596845,0.895881556,0.900094099,0.904233965,0.908307976,0.91232865,0.91631163,0.920272651,0.924223374,0.928167682,0.932100838,2883.126221,4,900
0.347314586,0.423019611,0.476434955,0.505657747,0.513185629,0.504470995,0.486183092,0.464709279,0.44515785,0.430882734,0.423473196,0.423075855,0.428866446,0.439501448,0.453458314,0.469254512,0.485552356,0.501171344,0.515078353,0.526414196,0.53454443,0.539114007,0.540110789,0.537918652,0.53329822,0.527294279,0.521108254,0.515929606,0.512734891,0.512125806,0.514248608,0.518804201,0.525135178,0.5323724,0.539623027,0.54613293,0.551383301,0.555142662,0.55747591,0.558693019,0.55926397,0.559721258,0.560575326,0.562229402,0.564888167,0.568527882,0.572935564,0.577764977,0.582617902,0.587144331,0.591110522,0.59443185,0.597180543,0.599565327,0.601874541,0.604398351,0.607364575,0.6109056,0.615039789,0.619675834,0.62464393,0.629741342,0.634768668,0.639548854,0.643939046,0.647829238,0.651131098,0.653790349,0.655796803,0.657178368,0.657998987,0.658352996,0.658360518,0.658163761,0.657928127,0.657828663,0.658021276,0.658630757,0.659737238,0.661357385,0.663437587,0.665861705,0.668466122,0.671062095,0.67346692,0.675552965,0.677285493,0.678722401,0.679996104,0.68129609,0.682838588,0.684813169,0.687332634,0.690399688,0.693887702,0.697551495,2883.126221,1,600
